Iso3;ActorQID;ConflictQID;ConflictLabel;TypeQID;TypeLabel;Start;End;Tag
ESP;Q217196;Q11946462;Razia of 1330;Q645883;operação militar;1330-09-03T00:00:00Z;1330-09-10T00:00:00Z;all
ESP;Q217196;Q31074984;Siege of Jumilla;Q645883;operação militar;1357-02-01T00:00:00Z;1357-05-26T00:00:00Z;all
ESP;Q217196;Q47196781;Siege of Orihuela;Q645883;operação militar;;;all
ESP;Q217196;Q124751687;Castilian occupation of London;Q645883;operação militar;;;all
ESP;Q217196;Q104381988;Siege of Aranda;Q645883;operação militar;;;all
ESP;Q217196;Q130259846;Siege of Cartagena;Q645883;operação militar;;;all
ESP;Q217196;Q7510200;Cerco de Lisboa (1384);Q645883;operação militar;1384-05-29T00:00:00Z;1384-09-03T00:00:00Z;all
ESP;Q217196;Q28501188;Conquest of Tarifa;Q645883;operação militar;;;all
ESP;Q217196;Q131986060;Siege of Setenil de las Bodegas;Q645883;operação militar;1407-10-14T00:00:00Z;1407-11-03T00:00:00Z;all
ESP;Q217196;Q133546298;Conquest of La Palma;Q645883;operação militar;1492-10-08T00:00:00Z;1493-05-12T00:00:00Z;all
ESP;Q217196;Q47196785;Siege of Orihuela;Q645883;operação militar;1364-01-01T00:00:00Z;1365-06-15T00:00:00Z;all
ESP;Q217196;Q111207694;Marinid campaign in Andalusia;Q645883;operação militar;1277-01-01T00:00:00Z;1278-01-01T00:00:00Z;all
ESP;Q217196;Q130519277;Siege of Cartagena;Q645883;operação militar;1296-04-01T00:00:00Z;1296-07-01T00:00:00Z;all
ESP;Q217196;Q131753582;Siege of Monção;Q645883;operação militar;;;all
ESP;Q217196;Q6148223;Siege of Antequera;Q645883;operação militar;1410-05-05T00:00:00Z;1410-10-03T00:00:00Z;all
ESP;Q217196;Q81820654;Siege of Fuenterrabía;Q645883;operação militar;1476-05-01T00:00:00Z;1476-06-01T00:00:00Z;all
ESP;Q217196;Q38009174;Siege of Calatayud;Q645883;operação militar;1362-06-15T00:00:00Z;1362-09-15T00:00:00Z;all
ESP;Q217196;Q31074969;Siege of Tarazona;Q645883;operação militar;1357-01-01T00:00:00Z;1357-03-17T00:00:00Z;all
ESP;Q217196;Q5708040;Siege of Jaén;Q645883;operação militar;1245-01-01T00:00:00Z;1246-03-07T00:00:00Z;all
ESP;Q217196;Q15650559;War of the Catalans;Q645883;operação militar;1713-07-09T00:00:00Z;1714-09-12T00:00:00Z;all
ESP;Q217196;Q123463218;Castilian invasions of England;Q645883;operação militar;1374-01-01T00:00:00Z;1380-01-01T00:00:00Z;all
ESP;Q217196;Q19713701;Aragonese conquest of the Kingdom of Murcia;Q645883;operação militar;1296-01-01T00:00:00Z;1304-01-01T00:00:00Z;all
ESP;Q217196;Q5518567;Campanha galega de 1384;Q645883;operação militar;;;all
ESP;Q217196;Q111207695;Andalusian Campaign (1285);Q645883;operação militar;;;all
ESP;Q217196;Q112701729;Nasrid raid on Murcia;Q645883;operação militar;;;all
ESP;Q217196;Q124409571;Conquest of Gran Canaria;Q645883;operação militar;1478-07-03T00:00:00Z;1483-05-08T00:00:00Z;all
ESP;Q217196;Q18003278;Siege of Bayonne;Q645883;operação militar;;;all
ESP;Q217196;Q12216248;Siege of Córdoba;Q645883;operação militar;1235-12-30T00:00:00Z;1236-07-06T00:00:00Z;all
ESP;Q217196;Q20963652;Siege of Zamora;Q645883;operação militar;1369-06-01T00:00:00Z;1371-03-06T00:00:00Z;all
ESP;Q217196;Q7510393;Siege of Seville;Q645883;operação militar;1247-08-01T00:00:00Z;1248-11-30T00:00:00Z;all
ESP;Q217196;Q556776;Conquest of Melilla;Q645883;operação militar;;;all
ESP;Q217196;Q110453407;Siege of Alicante;Q645883;operação militar;1356-09-01T00:00:00Z;1356-10-01T00:00:00Z;all
ESP;Q217196;Q6130096;Siege of Gijón;Q645883;operação militar;1394-09-01T00:00:00Z;1394-11-11T00:00:00Z;all
ESP;Q217196;Q125175931;Incursões castelhanas em Wight;Q645883;operação militar;1374-01-01T00:00:00Z;1377-01-01T00:00:00Z;all
ESP;Q217196;Q126682683;Conquest of Tenerife;Q645883;operação militar;1494-04-24T00:00:00Z;1496-10-08T00:00:00Z;all
ESP;Q3399982;Q135263667;Twenty Years' War;Q198;guerra;1769-01-01T00:00:00Z;1788-01-01T00:00:00Z;all
ESP;Q3399982;Q152499;Guerra Peninsular;Q198;guerra;1808-05-02T00:00:00Z;1814-04-17T00:00:00Z;all
ESP;Q3399982;Q5150525;Comanche Wars;Q198;guerra;1706-01-01T00:00:00Z;1875-01-01T00:00:00Z;all
ESP;Q3399982;Q604204;Guerra Anglo-Espanhola;Q198;guerra;1727-02-11T00:00:00Z;1729-11-09T00:00:00Z;all
ESP;Q3399982;Q1540737;Guerra Hispano-Marroquina;Q198;guerra;1859-10-22T00:00:00Z;1860-04-26T00:00:00Z;all
ESP;Q3399982;Q2600326;Guerra Egípcio-Otomana;Q198;guerra;1839-01-01T00:00:00Z;1841-01-01T00:00:00Z;all
ESP;Q3399982;Q136341389;Spanish-Karankawa War;Q198;guerra;1778-03-01T00:00:00Z;1789-11-10T00:00:00Z;all
ESP;Q3399982;Q3815421;Guerra da Restauração;Q198;guerra;1863-08-16T00:00:00Z;1865-07-15T00:00:00Z;all
ESP;Q3399982;Q221941;Guerra da Quádrupla Aliança;Q198;guerra;1718-08-02T00:00:00Z;1720-02-17T00:00:00Z;all
ESP;Q3399982;Q112075257;Battle of Paso del Muerto;Q178561;batalha;;;all
ESP;Q3399982;Q311759;Batalha de Rande;Q178561;batalha;;;all
ESP;Q3399982;Q11908760;Battle of Pontós;Q178561;batalha;;;all
ESP;Q3399982;Q16933139;Battle of San Millan-Osma;Q178561;batalha;;;all
ESP;Q3399982;Q4677343;Action of 30 October 1762;Q178561;batalha;;;all
ESP;Q3399982;Q131307391;Battle of San Antón;Q178561;batalha;;;all
ESP;Q3399982;Q3403821;Capture of Fort-Dauphin;Q178561;batalha;1794-01-28T00:00:00Z;1794-01-29T00:00:00Z;all
ESP;Q3399982;Q2729621;Battle of St. Louis;Q178561;batalha;;;all
ESP;Q3399982;Q136297983;Batalha de Ouguela;Q178561;batalha;;;all
ESP;Q3399982;Q131645450;Battle of Pontós;Q178561;batalha;;;all
ESP;Q3399982;Q111207497;Battle of Melilla;Q178561;batalha;;;all
ESP;Q3399982;Q20053432;Combate de Flor da Rosa;Q178561;batalha;;;all
ESP;Q3399982;Q2984742;Battle of the Baztan Valley;Q178561;batalha;;;all
ESP;Q3399982;Q131543122;Battles for the bridges on the Tagus;Q178561;batalha;1808-12-24T00:00:00Z;1809-02-18T00:00:00Z;all
ESP;Q3399982;Q4871513;Battle of La Guaira;Q178561;batalha;;;all
ESP;Q3399982;Q113468238;Battle of Arroyo Bermejo;Q178561;batalha;;;all
ESP;Q3399982;Q2887895;Battle of Colonia del Sacramento;Q178561;batalha;1807-04-21T00:00:00Z;1807-04-22T00:00:00Z;all
ESP;Q3399982;Q4870652;Battle of Cape St. Vincent;Q178561;batalha;;;all
ESP;Q3399982;Q125389100;First Battle of Sant Llorenç de la Muga;Q178561;batalha;;;all
ESP;Q3399982;Q19947852;Battle of Château-Pignon;Q178561;batalha;;;all
ESP;Q3399982;Q11908785;Battle of Sierra Bullones;Q178561;batalha;;;all
ESP;Q3399982;Q8244157;Battle of Céret;Q178561;batalha;;;all
ESP;Q3399982;Q2888014;Battle of Orbaizeta;Q178561;batalha;1794-10-15T00:00:00Z;1794-10-17T00:00:00Z;all
ESP;Q3399982;Q2890503;Batalha do Bidasoa;Q178561;batalha;;;all
ESP;Q3399982;Q130397091;Battle of Cistella;Q178561;batalha;;;all
ESP;Q3399982;Q56302553;Battle of Barbacoas;Q178561;batalha;;;all
ESP;Q3399982;Q130397095;Battle of Bàscara;Q178561;batalha;;;all
ESP;Q3399982;Q20105889;Sant Quintí events;Q178561;batalha;1714-01-04T00:00:00Z;1714-01-10T00:00:00Z;all
ESP;Q3399982;Q2890359;Batalha de Wad-Ras;Q178561;batalha;;;all
ESP;Q3399982;Q125588333;Battle of Saint-Michel-de-l'Atalaye;Q178561;batalha;;;all
ESP;Q3399982;Q16626802;Battle of Juanambú;Q178561;batalha;1814-04-12T00:00:00Z;1814-04-28T00:00:00Z;all
ESP;Q3399982;Q130246822;Action of 12 October 1734;Q178561;batalha;;;all
ESP;Q3399982;Q2885195;Batalha de Toulouse;Q178561;batalha;;;all
ESP;Q3399982;Q3485838;Battle of Bayonne;Q178561;batalha;1814-02-27T00:00:00Z;1814-06-05T00:00:00Z;all
ESP;Q3399982;Q4872123;Battle of Puerto Plata Harbor;Q178561;batalha;;;all
ESP;Q3399982;Q122397248;Battle of Stekene;Q178561;batalha;;;all
ESP;Q3399982;Q2890666;Battle of Gonaïves;Q178561;batalha;;;all
ESP;Q3399982;Q3025053;Battle of La Tannerie;Q178561;batalha;;;all
ESP;Q3399982;Q61984258;Battle of Samsa;Q178561;batalha;;;all
ESP;Q3399982;Q241110;Battle of Cape Passaro;Q178561;batalha;;;all
ESP;Q3399982;Q111462579;Battle of the Jura;Q178561;batalha;;;all
ESP;Q3399982;Q2053203;Battle of Milazzo;Q178561;batalha;;;all
ESP;Q3399982;Q2889365;Battle of Monte Cristi;Q178561;batalha;1864-05-16T00:00:00Z;1864-05-17T00:00:00Z;all
ESP;Q3399982;Q130553396;Battle of Santiago;Q178561;batalha;1863-09-06T00:00:00Z;1863-09-13T00:00:00Z;all
ESP;Q3399982;Q4870194;Battle for the Río San Juan de Nicaragua;Q178561;batalha;1762-07-26T00:00:00Z;1762-08-03T00:00:00Z;all
ESP;Q3399982;Q2888420;Battle of Dondon;Q178561;batalha;;;all
ESP;Q3399982;Q134622298;Battle of Guayubín;Q178561;batalha;;;all
ESP;Q3399982;Q97185172;Battle of Sant Llorenç de la Muga;Q178561;batalha;;;all
ESP;Q3399982;Q135409851;Battle of Orgaz;Q178561;batalha;;;all
ESP;Q3399982;Q4677331;Action of 28 November 1751;Q178561;batalha;1751-11-28T00:00:00Z;1751-12-02T00:00:00Z;all
ESP;Q3399982;Q125847678;Battle of La Tannerie;Q178561;batalha;;;all
ESP;Q3399982;Q131686857;Action of 16 April 1755;Q178561;batalha;;;all
ESP;Q3399982;Q114638474;Battle of San Jeroni de la Murtra;Q178561;batalha;;;all
ESP;Q3399982;Q111365397;Battle of Guayacanes;Q178561;batalha;;;all
ESP;Q3399982;Q4400908;Batalha de Caiboaté;Q178561;batalha;;;all
ESP;Q3399982;Q4677253;Action of 13 October 1796;Q178561;batalha;;;all
ESP;Q3399982;Q3401922;First Battle of Cuchilla de Taindalá;Q178561;batalha;;;all
ESP;Q3399982;Q2617813;Battle of Manila;Q178561;batalha;1762-09-24T00:00:00Z;1762-10-06T00:00:00Z;all
ESP;Q3399982;Q4677256;Action of 14 June 1742;Q178561;batalha;;;all
ESP;Q3399982;Q56302560;Second Battle of Cuchilla de Taindalá;Q178561;batalha;;;all
ESP;Q3399982;Q68805413;Batalla de l'Esquirol;Q178561;batalha;;;all
ESP;Q3399982;Q16565665;Battle of Fort Saint Joseph (1781);Q178561;batalha;;;all
ESP;Q3399982;Q66684597;Battle of Bubierca;Q178561;batalha;;;all
ESP;Q3399982;Q4677263;Action of 15 July 1798;Q178561;batalha;;;all
ESP;Q3399982;Q56302554;Battle of Juanambú;Q178561;batalha;;;all
ESP;Q3399982;Q2888598;Battle of Garris;Q178561;batalha;;;all
ESP;Q3399982;Q2477582;Battle of Francavilla;Q178561;batalha;;;all
ESP;Q3399982;Q4871779;Battle of Montevideo;Q178561;batalha;1807-01-16T00:00:00Z;1807-02-03T00:00:00Z;all
ESP;Q3399982;Q97183879;Battles of Bellver and Urgell;Q178561;batalha;1794-04-07T00:00:00Z;1794-04-10T00:00:00Z;all
ESP;Q3399982;Q2890553;Batalha de Nivelle;Q178561;batalha;;;all
ESP;Q3399982;Q117475158;Combat of Mesas de Ibor;Q178561;batalha;;;all
ESP;Q3399982;Q4871872;Battle of Nassau;Q178561;batalha;1720-02-24T00:00:00Z;1720-03-01T00:00:00Z;all
ESP;Q3399982;Q56302552;Battle of Tacines;Q178561;batalha;;;all
ESP;Q3399982;Q131666925;Battle of Aire-sur-l'Adour;Q178561;batalha;;;all
ESP;Q3399982;Q131684463;Battle of La Cayde;Q178561;batalha;;;all
ESP;Q3399982;Q3403845;Capture of San Pietro and Sant'Antioco;Q178561;batalha;;;all
ESP;Q3399982;Q4870697;Batalha de Cervera;Q178561;batalha;1811-10-04T00:00:00Z;1811-10-14T00:00:00Z;all
ESP;Q3399982;Q123925244;Battle of Villelongue;Q178561;batalha;1793-12-07T00:00:00Z;1793-12-18T00:00:00Z;all
ESP;Q3399982;Q5037051;Capture of Pensacola;Q178561;batalha;;;all
ESP;Q3399982;Q2079873;Batalha de Orthez;Q178561;batalha;;;all
ESP;Q3399982;Q17515427;Batalha de Bàscara;Q178561;batalha;;;all
ESP;Q3399982;Q562277;Cerco de Havana;Q178561;batalha;1762-06-06T00:00:00Z;1762-08-13T00:00:00Z;all
ESP;Q3399982;Q109017318;Battle of Fuente de Cantos;Q178561;batalha;;;all
ESP;Q3399982;Q574881;Battle of Bitonto;Q178561;batalha;;;all
ESP;Q3399982;Q4677291;Action of 19 January 1799;Q178561;batalha;;;all
ESP;Q3399982;Q126441882;Battle of Apiesi;Q178561;batalha;;;all
ESP;Q3399982;Q2890551;Batalha do Nive;Q178561;batalha;1813-12-09T00:00:00Z;1813-12-13T00:00:00Z;all
ESP;Q3399982;Q2280582;Battle of Velletri;Q178561;batalha;1744-06-16T00:00:00Z;1744-08-11T00:00:00Z;all
ESP;Q3399982;Q2889885;Battle of Saint-Raphaël;Q178561;batalha;1794-10-20T00:00:00Z;1794-10-21T00:00:00Z;all
ESP;Q3399982;Q2890876;Battle of Coll de Banyuls;Q178561;batalha;;;all
ESP;Q3399982;Q4872623;Battle of Tétouan;Q178561;batalha;;;all
ESP;Q3399982;Q694502;Battle of Málaga;Q178561;batalha;;;all
ESP;Q3399982;Q20870400;Macau Incident;Q178561;batalha;;;all
ESP;Q3399982;Q24939039;Battle of Cebollas;Q178561;batalha;;;all
ESP;Q3399982;Q2890316;Battle of Vic;Q178561;batalha;;;all
ESP;Q3399982;Q107006620;Burning of Camprodon;Q178561;batalha;;;all
ESP;Q3399982;Q4872014;Batalha de Pensacola;Q178561;batalha;1814-11-07T00:00:00Z;1814-11-09T00:00:00Z;all
ESP;Q3399982;Q16531780;Battle of Tacines;Q178561;batalha;;;all
ESP;Q3399982;Q5037074;Capture of Vigo and Pontevedra;Q178561;batalha;;;all
ESP;Q3399982;Q2890055;Batalha de St. George's Caye;Q178561;batalha;;;all
ESP;Q3399982;Q110207457;Battle of Sabana de San Pedro;Q178561;batalha;;;all
ESP;Q3399982;Q16158078;Action of 31 May 1762;Q178561;batalha;;;all
ESP;Q3399982;Q76857509;Battle of Astorga;Q178561;batalha;;;all
ESP;Q3399982;Q5037078;Capture of the San Joaquin;Q178561;batalha;;;all
ESP;Q3399982;Q111239567;Battle of Raboser;Q178561;batalha;;;all
ESP;Q3399982;Q109237282;Battle of La Canela;Q178561;batalha;;;all
ESP;Q3399982;Q130629727;Action of 23 January 1812;Q178561;batalha;;;all
ESP;Q3399982;Q18379991;Battle of Aldudes;Q178561;batalha;;;all
ESP;Q3399982;Q136290044;Choque do Alvito;Q178561;batalha;;;all
ESP;Q3399982;Q2889092;Battle of Las Cahobas;Q178561;batalha;;;all
ESP;Q3399982;Q125849099;Battle of Ennery;Q178561;batalha;;;all
ESP;Q3399982;Q56302555;Battle of Cebollas;Q178561;batalha;;;all
ESP;Q3399982;Q74811209;Burning of L'Arboç;Q178561;batalha;1808-06-08T00:00:00Z;1808-06-09T00:00:00Z;all
ESP;Q3399982;Q14680788;Colbert raid;Q178561;batalha;;;all
ESP;Q3399982;Q75020331;Battle of Trepa;Q178561;batalha;;;all
ESP;Q3399982;Q2889254;Batalha de Marbella;Q178561;batalha;;;all
ESP;Q3399982;Q4677285;Action of 19 December 1796;Q178561;batalha;1796-12-19T00:00:00Z;1796-12-20T00:00:00Z;all
ESP;Q3399982;Q134614261;Battle of Sabana Burro;Q178561;batalha;;;all
ESP;Q3399982;Q2366970;Sítio de Cartagena de Índias;Q178561;batalha;1741-03-13T00:00:00Z;1741-05-20T00:00:00Z;all
ESP;Q3399982;Q2485365;Batalha de Glen Shiel;Q178561;batalha;;;all
ESP;Q3399982;Q2888254;Batalha dos Castillejos;Q178561;batalha;;;all
ESP;Q3399982;Q1364346;Batalha de Bailén;Q178561;batalha;1808-07-16T00:00:00Z;1808-07-19T00:00:00Z;all
ESP;Q3399982;Q66968495;Battle of Cape Palos;Q178561;batalha;1758-06-09T00:00:00Z;1758-06-10T00:00:00Z;all
ESP;Q3399982;Q61984210;Battle of Monte Negrón;Q178561;batalha;;;all
ESP;Q3399982;Q2889266;Battle of Marmelade;Q178561;batalha;;;all
ESP;Q3399982;Q7162128;Spanish Siege of Cartagena de Indias;Q645883;operação militar;1815-08-26T00:00:00Z;1815-12-06T00:00:00Z;all
ESP;Q3399982;Q7509933;Siege of Chillán;Q645883;operação militar;1813-07-27T00:00:00Z;1813-08-10T00:00:00Z;all
ESP;Q3399982;Q6059706;Invasion of Trinidad;Q645883;operação militar;;;all
ESP;Q3399982;Q11949515;Siege of Hostalric;Q645883;operação militar;1810-01-11T00:00:00Z;1810-05-13T00:00:00Z;all
