iso3;lake_name;area_km2;lat;lon;scalerank;featurecla;source
RUS;Vilyuy;;63.13799464650526;111.09290814040374;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vishera;;60.659240188172134;57.84388100433602;8;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vitim;;55.751325739219375;114.35308873209208;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Volga;;54.87678901971255;45.06511331768819;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Volkhov;;59.304178427109164;31.924306811175864;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Voronya;;68.46582793787134;35.32572180113576;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vuoksi;;60.59493073522135;30.555851063994925;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vyatka;;55.720343159101674;51.450260953980205;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vychegda;;61.89029257696724;51.54245258193946;5;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Vym;;63.36550092831659;51.23090529987391;9;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Yana;;70.5339629356847;135.39778114328945;7;River;NaturalEarth_10m_rivers_lake_centerlines
RUS;Zeya;;54.40121133833475;128.14570915928763;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
RWA;Kagera;;-2.0276322741041857;30.678564049109095;1;River;NaturalEarth_10m_rivers_lake_centerlines
RWA;Ruzizi;;-2.890009493916889;29.071814633691638;7;River;NaturalEarth_10m_rivers_lake_centerlines
SDN;Atbara;;14.778050322166605;35.90973701667295;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SDN;Nilo;;21.917247622860422;31.979785676922127;1;River;NaturalEarth_10m_rivers_lake_centerlines
SDN;Nilo Azul;;11.516061684072625;34.53791898933987;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SDN;Nilo Branco;;12.18384659324735;32.34992440077154;1;River;NaturalEarth_10m_rivers_lake_centerlines
SDN;Tekezé;;14.270871031133538;36.80556998821373;6;River;NaturalEarth_10m_rivers_lake_centerlines
SDS;Akobo;;7.067440946810402;34.43925043164736;7;River;NaturalEarth_10m_rivers_lake_centerlines
SDS;Bahr el Zeraf;;8.641205571451438;30.775134808323802;6;River;NaturalEarth_10m_rivers_lake_centerlines
SDS;Kangen;;5.777122627591218;33.9343899135454;9;River;NaturalEarth_10m_rivers_lake_centerlines
SDS;Nilo Branco;;3.0761642770999367;31.586001581448794;1;River;NaturalEarth_10m_rivers_lake_centerlines
SDS;Pibor;;7.262207100390624;33.028274363591876;9;River;NaturalEarth_10m_rivers_lake_centerlines
SDS;Sobat;;8.797689819722455;32.56008314390216;7;River;NaturalEarth_10m_rivers_lake_centerlines
SEN;Gâmbia;;12.918991241613423;-13.313321011714674;7;River;NaturalEarth_10m_rivers_lake_centerlines
SEN;Senegal;;15.662394669201205;-13.668177535844459;4;River;NaturalEarth_10m_rivers_lake_centerlines
SLE;Rokel;;9.013323404181627;-11.898819817932846;9;River;NaturalEarth_10m_rivers_lake_centerlines
SLV;Lempa;;14.009573958581463;-88.98667412743329;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SOM;Juba;;2.1698826133455906;42.445544673977;6;River;NaturalEarth_10m_rivers_lake_centerlines
SOM;None;;0.04123021588603171;42.43406110544684;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SOM;Shebelle;;6.827624524261597;41.932307846669126;7;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Canal Danúbio – Tisa – Danúbio;;46.00865584127775;18.901121836638854;6;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Danúbio;;45.169057580217235;22.533098991191267;2;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Drina;;43.79490825022587;19.231427663516854;8;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Morava;;43.452983752660884;21.53874929179754;7;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Mur;;46.56414978736015;16.190908826940948;6;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Sava;;45.19748348941773;17.923245633270188;7;River;NaturalEarth_10m_rivers_lake_centerlines
SRB;Tisza;;45.712805206938654;20.146133794261104;6;River;NaturalEarth_10m_rivers_lake_centerlines
SUR;Corentyne;;2.927501678210786;-57.201407075166486;7;River;NaturalEarth_10m_rivers_lake_centerlines
SUR;Kabalebo;;4.09509554540048;-57.44171806805148;7;River;NaturalEarth_10m_rivers_lake_centerlines
SUR;Litani;;2.8986164971718296;-54.31140548764583;7;River;NaturalEarth_10m_rivers_lake_centerlines
SUR;Maroni;;4.4907025306119115;-54.344899462697555;7;River;NaturalEarth_10m_rivers_lake_centerlines
SUR;Suriname;;5.412379703627355;-55.05053189743444;7;River;NaturalEarth_10m_rivers_lake_centerlines
SVK;Danúbio;;45.169057580217235;22.533098991191267;2;River;NaturalEarth_10m_rivers_lake_centerlines
SVK;Morava;;49.213284314643346;17.11662763951768;8;River;NaturalEarth_10m_rivers_lake_centerlines
SVN;Drava;;46.595541537979564;14.588984585728197;7;River;NaturalEarth_10m_rivers_lake_centerlines
SVN;Mur;;46.56414978736015;16.190908826940948;6;River;NaturalEarth_10m_rivers_lake_centerlines
SVN;Sava;;45.19748348941773;17.923245633270188;7;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Dalälven;;61.00937769945318;14.464543882839497;6;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Göta älv;;58.06743195824846;12.09218222167894;6;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Indalsälven;;63.216879555234605;14.234384354082417;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SWE;Kalixälven;;67.81339480072499;19.509030571840917;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SWE;Klarälven;;58.979095036801866;12.975797797297092;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SWE;Lule;;65.90018437031404;21.376756071487886;7;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Motala ström;;58.52945323600618;15.541660757557755;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SWE;Muonio;;68.1620323676699;22.71479470683262;8;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Skellefte älv;;65.63893636304466;18.503666943757352;7;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Stora Lule;;66.68658550883904;20.044147081017158;7;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Stora Lulevatten;;67.39015567031046;18.60478021254693;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SWE;Tornelven;;67.0860891901654;22.888730817906833;7;River;NaturalEarth_10m_rivers_lake_centerlines
SWE;Ångermanälven;;64.78742017305753;16.074685306204135;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SYR;Eufrates;;36.03619678306685;38.236107615594655;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
SYR;Tigre;;37.88276426291139;40.83497913318601;4;River;NaturalEarth_10m_rivers_lake_centerlines
TCD;Aoukalé;;10.370096427567658;21.729971427795046;8;River;NaturalEarth_10m_rivers_lake_centerlines
TCD;Bahr Aouk;;9.104871712663991;19.87588883350079;8;River;NaturalEarth_10m_rivers_lake_centerlines
TCD;Chari;;11.00096507066564;16.176784321907526;6;River;NaturalEarth_10m_rivers_lake_centerlines
TCD;Iobe;;13.442204198477615;13.81483027688937;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TCD;Logone;;9.778273904944987;15.687440005662506;7;River;NaturalEarth_10m_rivers_lake_centerlines
TCD;Ouham;;7.2321298414982875;17.288246309127047;6;River;NaturalEarth_10m_rivers_lake_centerlines
TGO;Oti;;10.408816651102448;0.8399011224913744;8;River;NaturalEarth_10m_rivers_lake_centerlines
THA;Chao Phraya;;14.500463544246818;100.2674343995979;7;River;NaturalEarth_10m_rivers_lake_centerlines
THA;Chi;;15.940839388134611;103.07121723589512;8;River;NaturalEarth_10m_rivers_lake_centerlines
THA;Mae Klong;;14.7301221939672;99.0669642849108;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
THA;Mekong;;24.08792075651873;99.94548947597876;2;River;NaturalEarth_10m_rivers_lake_centerlines
THA;Mun;;15.190687907721584;103.56429571665888;8;River;NaturalEarth_10m_rivers_lake_centerlines
THA;None;;13.60492433378849;103.13669113740485;9;River;NaturalEarth_10m_rivers_lake_centerlines
THA;Ping;;17.304395093140403;98.9175833369558;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
THA;Salween;;18.874278159633665;97.83677229249801;4;River;NaturalEarth_10m_rivers_lake_centerlines
THA;Yom;;17.923322684202297;100.52133854639592;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TJK;Amu Dária;;40.156505587945496;62.78015846005301;5;River;NaturalEarth_10m_rivers_lake_centerlines
TJK;Naryn;;41.35372199959391;74.32123442830482;5;River;NaturalEarth_10m_rivers_lake_centerlines
TJK;Pamir;;37.32884408354517;73.09494614976572;5;River;NaturalEarth_10m_rivers_lake_centerlines
TJK;Panj;;37.52663501871302;70.50391614704928;5;River;NaturalEarth_10m_rivers_lake_centerlines
TJK;Sir Dária;;41.5677111203163;67.99629567467501;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TJK;Zeravshan;;39.69502451505884;66.79948125857959;8;River;NaturalEarth_10m_rivers_lake_centerlines
TKM;Amu Dária;;40.156505587945496;62.78015846005301;5;River;NaturalEarth_10m_rivers_lake_centerlines
TKM;Atrek;;37.60903701313964;56.356582930907074;7;River;NaturalEarth_10m_rivers_lake_centerlines
TKM;Hari;;35.28945471470566;62.60267778532738;8;River;NaturalEarth_10m_rivers_lake_centerlines
TKM;Zeravshan;;39.69502451505884;66.79948125857959;8;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Arax;;39.61449046761013;45.67436064657601;8;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Büyük Menderes;;37.96010572529816;28.75768717079797;8;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Ceyhan;;37.55915348936543;36.39007501501304;9;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Eufrates;;38.15286919890879;38.71262462981426;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TUR;Kelkit;;40.443646103588044;37.821115176098765;9;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Kura;;40.895873594760126;45.66132897865789;8;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Kızılırmak;;40.00585042358352;34.98476276196436;7;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Maritsa;;41.76706844355747;25.554940974531767;7;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Murat;;38.776224514290945;39.35538558024885;9;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TUR;Sakarya;;40.57622070655146;30.128563797831777;8;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Simav;;39.58433483374245;28.376605395458956;9;River;NaturalEarth_10m_rivers_lake_centerlines
TUR;Tigre;;37.88276426291139;40.83497913318601;4;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Gombe;;-4.990328302932723;31.06207224390613;9;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Grande Ruaha;;-7.90823296388236;35.5968243255484;8;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Igombe;;-4.634258603928903;32.357449154727064;9;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Kagera;;-2.0276322741041857;30.678564049109095;1;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Lukuga;;-5.599639706949967;29.526754170549367;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TZA;Luwegu;;-9.66748600088848;36.54217100249349;7;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Malagarasi;;-4.371148089468691;30.70645138065098;8;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Pangani;;-3.6834760086468132;37.404708719904896;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TZA;Rovuma;;-11.280818437181463;37.39293200637149;6;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Rufiji;;-8.144138341875696;38.16985071002005;7;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Rungwa;;-7.133465551620387;32.62319717092186;9;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Ruzizi;;-4.392478749136154;29.377247688155936;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
TZA;Shama;;-6.452161255349319;33.192864203706755;8;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Ugalla;;-5.694295655872484;31.492040714838286;8;River;NaturalEarth_10m_rivers_lake_centerlines
TZA;Wami;;-6.254962041378905;37.13460577832619;9;River;NaturalEarth_10m_rivers_lake_centerlines
UGA;Kagera;;-2.0276322741041857;30.678564049109095;1;River;NaturalEarth_10m_rivers_lake_centerlines
UGA;Nilo Branco;;0.06395796727021875;32.664619296524904;1;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
UGA;Semliki;;1.1192459869155125;30.537336036420733;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
UKR;Braço de Chilia;;45.330643419904625;29.154577302364828;2;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Bug Meridional;;49.427927072095606;27.58854286378281;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
UKR;Bug Ocidental;;51.62008582347169;23.181604995151933;8;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Danúbio;;45.169057580217235;22.533098991191267;2;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Desna;;52.20171028661791;32.842378533995;7;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Dniepre;;48.657943995896545;33.299276479904854;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
UKR;Dniestre;;46.21429118217485;30.355870027598282;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
UKR;Donets;;49.0725095794023;38.3140496775562;7;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Mukhavyets;;51.935538216874185;24.106651421989817;8;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Pripiat;;51.15772731715743;30.487208078761377;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
UKR;Prut;;47.52157181727024;26.905843285992233;7;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Seim;;51.46562861745233;34.98403376733518;9;River;NaturalEarth_10m_rivers_lake_centerlines
UKR;Tisza;;47.7340526210101;22.07264183022462;6;River;NaturalEarth_10m_rivers_lake_centerlines
URY;Negro;;-32.694165042659066;-56.1008213648418;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
URY;None;;-33.20994215679181;-53.855501792570784;8;River;NaturalEarth_10m_rivers_lake_centerlines
URY;Uruguai;;-28.60226182576512;-54.52646892757439;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Alabama;;33.199461880978596;-86.3769764122749;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Allegheny;;41.48559850965832;-79.16468450187192;3;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Altamaha;;31.745522671300158;-82.00625084202437;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Arkansas;;36.65787969488639;-97.72063047845717;4;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Bayou Lafourche;;29.64417953629627;-90.58969893253467;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Bear;;41.4825224245836;-112.22508259925026;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Bighorn;;45.18387889714412;-107.89162851885949;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Black;;36.60637158116249;-90.80403705612366;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Branco;;35.599662935391116;-92.22536748881167;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Brazos;;31.768384808565916;-97.65560443572579;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Braço sul do Kuskokwim;;62.47009184419704;-153.72461825428653;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Broad;;34.832849217036944;-81.61250766280708;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Canadian;;35.525834508883555;-102.62382894833675;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Cape Fear;;34.857947747975736;-78.60011122981554;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Cedar;;42.27053384751596;-91.99206503821574;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Chattahoochee;;32.42728831756405;-84.67654840427576;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Chattooga;;34.89132110742488;-83.22211154159636;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Cheyenne;;44.76293932211668;-100.97890830745965;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Clark Fork;;47.03458714033695;-114.22630843245139;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Colorado;;36.48701916332242;-112.66919533113624;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Columbia;;50.13830879242609;-117.99675260381426;3;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Colville;;69.24611674267328;-155.13859071236465;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Confluência norte do Kuskokwim;;63.734628959868395;-153.20420040901274;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Congaree;;33.47923940003066;-80.33723188383264;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Connecticut;;43.380463951642;-72.18686272898691;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Cooper;;33.29142919084378;-80.05408376096922;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Copper;;61.944627902259185;-144.68773714622338;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Cowpasture;;38.20068842038223;-79.53704510919599;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Cumberland;;36.868002389722506;-88.01854824564559;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Delaware;;41.30234143098677;-75.01404715385915;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Des Moines;;42.24760463597093;-93.78971503780785;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Double Mountain Fork Brazos;;33.19156694059019;-101.08002003117468;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Eel;;40.018064336320464;-123.56035875876957;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Feather;;39.590041616849774;-121.3834550674191;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Flathead;;47.903240972682305;-114.10414120452995;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Fox;;44.35339289261344;-88.21102016581423;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Gila;;33.02270254050018;-111.17788504846303;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Grand;;42.77755491676429;-85.08899092846814;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Grande;;29.389215359136937;-102.06197255865706;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Great Pee Dee;;34.85922642845103;-79.87761965989581;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Green;;41.11468673612479;-109.55370634127128;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Haw;;36.04504703345258;-79.46403566854124;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Holston;;36.476872840125935;-82.78767073863081;5;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Hudson;;42.833156757797006;-73.86483221852227;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Humboldt;;40.62764545606173;-118.2987984824714;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Illinois;;40.553199123781454;-89.58156431547107;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;James;;45.62486516996664;-98.42963475186521;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;John Day;;44.8424079358281;-119.80958583705682;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kanawha;;38.43590594091258;-81.70737362178942;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kankakee;;41.24963931319302;-86.95879116471;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kansas;;39.09964674054938;-95.72130275018668;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kaskaskia;;39.0301571247281;-89.08674317951137;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kennebec;;44.85275131557779;-69.79816618388337;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kentucky;;37.82996726466456;-84.19170610447081;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Klamath;;42.36762278886742;-121.87720817480316;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Kobuk;;66.97345276930884;-157.9103025923557;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Koyukuk;;66.11466038652085;-154.66935060518483;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kuskokwim;;61.862810665999504;-158.1091624936256;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Kvichak;;59.24824669012545;-156.33807833609112;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Madison;;44.79928233761522;-111.21229772242398;1;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Marais des Cygnes;;38.45006620100505;-95.17456063034618;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Meade;;70.17746867310821;-157.32714464952178;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Merrimack;;43.282644639041074;-71.45080534209852;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Minnesota;;44.74467252400215;-94.92573694580734;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Mississípi;;47.438764215274254;-94.32896942363246;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Missouri;;46.33279996312653;-102.64250633402574;1;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Mohawk;;43.04039315046511;-74.70097476779085;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Monongahela;;39.54632942688145;-79.9731800194713;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Muskingum;;39.79716879276171;-81.80611368539375;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Namekagon;;46.05124230993853;-91.65016898454682;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;New;;37.18961636862697;-80.94024844765404;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;None;;39.52813618961372;-119.723427705961;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Oconee;;33.08532141596805;-83.0972104735275;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Ohio;;38.626090960730565;-84.52647696332927;3;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Osage;;38.21254344188287;-93.01723360986956;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Pearl;;31.67427403359233;-89.75072003313646;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Pecos;;32.31406536817674;-104.11343071662297;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Pend Oreille;;48.54080297414062;-117.1817945999341;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Pit;;40.76490587159767;-122.22856129376909;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Platte;;41.03837294616743;-98.00861358272907;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Platte Norte;;41.91981986447062;-104.85381263470346;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Platte Sul;;40.34874917610884;-103.46767249402363;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Porcupine;;67.00598584818704;-140.67447066241468;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Potomac;;39.096233046248756;-78.97291734397163;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Prairie Dog Town Fork Red;;34.859080292764375;-101.71319647845085;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Rainy;;48.794734127119135;-92.54503170089781;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Republican;;39.945741275739024;-98.68507992451032;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Rio Alsek;;60.12488855634533;-137.7906934589063;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Rio Batepito;;31.209053054702697;-109.25632743281399;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Roanoke;;36.723484682573975;-78.5706774824687;7;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Rogue;;42.64763354799043;-123.26489408747304;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Sabine;;31.599168487814186;-93.79153493620903;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Sacramento;;40.77749621330362;-122.38356791108858;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Sagavanirktok;;69.26682512732515;-148.7438549602254;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Saint John;;46.50960235637636;-68.04847075121998;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Saint Johns;;29.354343375790716;-81.62914014148245;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Salinas;;36.3833155575079;-121.31033421085105;9;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Salmon;;45.18045941803643;-115.07100362945293;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;San Joaquin;;37.027620244973;-119.64581193978049;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;San Juan;;37.188488799514474;-110.76889610118857;8;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Santa Cruz;;45.74270983640779;-92.45027548563306;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Santee;;33.3653160215969;-79.78850905567626;0;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Savannah;;33.84994623858172;-82.39194141466535;6;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;Scioto;;39.88451158986791;-83.18624472021091;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Snake;;42.972245284605776;-112.37196968330585;4;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
USA;South Fork Republican;;39.94458691480013;-101.61030862619764;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Sprague;;42.49929212610565;-121.44348050973888;5;River;NaturalEarth_10m_rivers_lake_centerlines
USA;St. Clair;;42.75978396077636;-82.49721435379618;3;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Stanislaus;;38.05155851328513;-120.4356756879626;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Stikine;;57.644668335942846;-129.94831591166377;5;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Susitna;;62.50527398261871;-148.95432079221206;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Susquehanna;;41.33801161728355;-76.12942629698924;7;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Suwannee;;30.27893476792983;-82.860153814188;8;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Tanana;;64.0603094094216;-146.27789934582964;6;River;NaturalEarth_10m_rivers_lake_centerlines
USA;Tennessee;;35.756500507179396;-87.73448853179215;5;Lake Centerline;NaturalEarth_10m_rivers_lake_centerlines
