iso3;country_qid;country_label;conflict_qid;conflict_label;kind_qid;kind_label;source;start_year;end_year;point_year;part_of_qid;part_of_label;place_qid;place_label;result_qid;result_label;deaths;country_label_en;conflict_label_en;kind_label_en;part_of_label_en;place_label_en;result_label_en
CHN;Q148;China;Q23039105;War of the Two Capitals;Q198;guerra;participant;1328;1332;;;;Q1046848;Norte da China;;;;People's Republic of China;War of the Two Capitals;war;;North China;
CHN;Q148;China;Q23039105;War of the Two Capitals;Q198;guerra;location;1328;1332;;;;Q1046848;Norte da China;;;;People's Republic of China;War of the Two Capitals;war;;North China;
CHN;Q148;China;Q97276810;Air War in Taiwan;Q471145;guerra aérea;participant;1949;1967;;Q24895736;crises do Estreito de Taiwan;Q127031;Estreito de Taiwan;;;;People's Republic of China;Air War in Taiwan;aerial warfare;Taiwan Strait Crisis;Taiwan Strait;
CHN;Q148;China;Q97276810;Air War in Taiwan;Q471145;guerra aérea;location;1949;1967;;Q24895736;crises do Estreito de Taiwan;Q127031;Estreito de Taiwan;;;;People's Republic of China;Air War in Taiwan;aerial warfare;Taiwan Strait Crisis;Taiwan Strait;
CHN;Q148;China;Q24895736;crises do Estreito de Taiwan;;;from_battle;1949;1967;;Q24895736;crises do Estreito de Taiwan;;;;;;People's Republic of China;Taiwan Strait Crisis;;Taiwan Strait Crisis;;
CHN;Q148;China;Q130306550;Qing-Kyrgyz War;Q198;guerra;participant;1758;1846;;;;Q27275;Ásia Central;;;;People's Republic of China;Qing-Kyrgyz War;war;;Central Asia;
CIV;Q1008;Costa do Marfim;Q2887988;Battle of Nsamankow;Q178561;batalha;participant;;;1824;Q131926873;First Anglo–Ashanti War;Q117;Gana;;;;Ivory Coast;Battle of Nsamankow;battle;First Anglo–Ashanti War;Ghana;
CIV;Q1008;Costa do Marfim;Q131926873;First Anglo–Ashanti War;;;from_battle;;;1824;Q131926873;First Anglo–Ashanti War;;;;;;Ivory Coast;First Anglo–Ashanti War;;First Anglo–Ashanti War;;
CIV;Q1008;Costa do Marfim;Q131926873;First Anglo–Ashanti War;Q198;guerra;participant;1823;1831;;Q722051;Anglo-Ashanti wars;Q503623;Costa do Ouro;;;;Ivory Coast;First Anglo–Ashanti War;war;Anglo-Ashanti wars;Gold Coast Colony;
CIV;Q1008;Costa do Marfim;Q722051;Anglo-Ashanti wars;;;from_battle;1823;1831;;Q722051;Anglo-Ashanti wars;;;;;;Ivory Coast;Anglo-Ashanti wars;;Anglo-Ashanti wars;;
CIV;Q1008;Costa do Marfim;Q1319855;Batalha de Kirina;Q178561;batalha;participant;;;1235;Q184536;Império do Mali;Q287789;Koulikoro;;;;Ivory Coast;Battle of Kirina;battle;Mali Empire;Koulikoro Region;
CIV;Q1008;Costa do Marfim;Q184536;Império do Mali;;;from_battle;;;1235;Q184536;Império do Mali;;;;;;Ivory Coast;Mali Empire;;Mali Empire;;
CIV;Q1008;Costa do Marfim;Q2935407;Sudan campaign;Q831663;campanha militar;participant;1880;1893;;Q179848;Partilha de África;Q209703;Sudão;;;;Ivory Coast;Sudan campaign;military campaign;Scramble for Africa;Sudan;
CIV;Q1008;Costa do Marfim;Q179848;Partilha de África;;;from_battle;1880;1893;;Q179848;Partilha de África;;;;;;Ivory Coast;Scramble for Africa;;Scramble for Africa;;
CIV;Q1008;Costa do Marfim;Q7678886;Talansan;Q178561;batalha;participant;;;1726;Q2736105;Jiades fulas;;;;;;Ivory Coast;Talansan;battle;Fula jihads;;
CIV;Q1008;Costa do Marfim;Q2736105;Jiades fulas;;;from_battle;;;1726;Q2736105;Jiades fulas;;;;;;Ivory Coast;Fula jihads;;Fula jihads;;
CIV;Q1008;Costa do Marfim;Q131626380;Battle of Fancá;Q178561;batalha;participant;;;1886;Q18469222;Campanhas de Pacificação e Ocupação;Q3079884;Fuladu;;;;Ivory Coast;Battle of Fancá;battle;Campanhas de Pacificação e Ocupação;Fuladu;
CIV;Q1008;Costa do Marfim;Q18469222;Campanhas de Pacificação e Ocupação;;;from_battle;;;1886;Q18469222;Campanhas de Pacificação e Ocupação;;;;;;Ivory Coast;Campanhas de Pacificação e Ocupação;;Campanhas de Pacificação e Ocupação;;
CIV;Q1008;Costa do Marfim;Q134254356;Liberian–Grebo War;Q8465;guerra civil;participant;1875;1876;;;;Q870138;Maryland;;;;Ivory Coast;Liberian–Grebo War;civil war;;Maryland County;
CMR;Q1009;Camarões;Q55390549;Crise separatista nos Camarões;Q350604;armed conflict;participant;2017;;;;;Q823946;Noroeste;;;;Cameroon;Anglophone Crisis;armed conflict;;Northwest;
CMR;Q1009;Camarões;Q55390549;Crise separatista nos Camarões;Q350604;armed conflict;location;2017;;;;;Q823946;Noroeste;;;;Cameroon;Anglophone Crisis;armed conflict;;Northwest;
CMR;Q1009;Camarões;Q131300915;Battle of Kumbo;Q178561;batalha;participant;;;2024;Q55390549;Crise separatista nos Camarões;Q2533580;Kumbo;;;;Cameroon;Battle of Kumbo;battle;Anglophone Crisis;Kumbo;
CMR;Q1009;Camarões;Q131300915;Battle of Kumbo;Q178561;batalha;location;;;2024;Q55390549;Crise separatista nos Camarões;Q2533580;Kumbo;;;;Cameroon;Battle of Kumbo;battle;Anglophone Crisis;Kumbo;
CMR;Q1009;Camarões;Q55390549;Crise separatista nos Camarões;;;from_battle;;;2024;Q55390549;Crise separatista nos Camarões;;;;;;Cameroon;Anglophone Crisis;;Anglophone Crisis;;
CMR;Q1009;Camarões;Q632787;Insurgência islâmica no Magrebe;Q198;guerra;participant;2002;;;Q185729;Guerra ao Terror;Q28227;Magrebe;;;;Cameroon;Insurgency in the Maghreb;war;War on Terror;Maghreb;
CMR;Q1009;Camarões;Q185729;Guerra ao Terror;;;from_battle;2002;;;Q185729;Guerra ao Terror;;;;;;Cameroon;War on Terror;;War on Terror;;
CMR;Q1009;Camarões;Q19409131;Battle of Dikwa;Q178561;batalha;participant;;;2015;Q1569328;Insurgência islâmica na Nigéria;Q5276586;Dikwa;;;;Cameroon;Battle of Dikwa;battle;Boko Haram insurgency;Dikwa;
CMR;Q1009;Camarões;Q1569328;Insurgência islâmica na Nigéria;;;from_battle;;;2015;Q1569328;Insurgência islâmica na Nigéria;;;;;;Cameroon;Boko Haram insurgency;;Boko Haram insurgency;;
CMR;Q1009;Camarões;Q19517778;Batalha de Damasak;Q178561;batalha;participant;2015;2015;;Q1569328;Insurgência islâmica na Nigéria;;;;;;Cameroon;Battle of Damasak;battle;Boko Haram insurgency;;
CMR;Q1009;Camarões;Q64019384;Fulbe War;Q198;guerra;participant;1899;1902;;;;Q668294;Kamerun;;;;Cameroon;Fulbe War;war;;Kamerun;
CMR;Q1009;Camarões;Q107190583;Batalha da Floresta de Sambisa (2021);Q178561;batalha;participant;2021;2021;;;;;;;;;Cameroon;Battle of Sambisa Forest (2021);battle;;;
CMR;Q1009;Camarões;Q119721969;Nso' Expedition of 1902;Q582956;expedição punitiva;participant;1902;1902;;Q179848;Partilha de África;Q2533580;Kumbo;;;;Cameroon;Nso' Expedition of 1902;punitive expedition;Scramble for Africa;Kumbo;
CMR;Q1009;Camarões;Q119721969;Nso' Expedition of 1902;Q582956;expedição punitiva;location;1902;1902;;Q179848;Partilha de África;Q2533580;Kumbo;;;;Cameroon;Nso' Expedition of 1902;punitive expedition;Scramble for Africa;Kumbo;
CMR;Q1009;Camarões;Q179848;Partilha de África;;;from_battle;1902;1902;;Q179848;Partilha de África;;;;;;Cameroon;Scramble for Africa;;Scramble for Africa;;
CMR;Q1009;Camarões;Q131626380;Battle of Fancá;Q178561;batalha;participant;;;1886;Q18469222;Campanhas de Pacificação e Ocupação;Q3079884;Fuladu;;;;Cameroon;Battle of Fancá;battle;Campanhas de Pacificação e Ocupação;Fuladu;
CMR;Q1009;Camarões;Q18469222;Campanhas de Pacificação e Ocupação;;;from_battle;;;1886;Q18469222;Campanhas de Pacificação e Ocupação;;;;;;Cameroon;Campanhas de Pacificação e Ocupação;;Campanhas de Pacificação e Ocupação;;
CMR;Q1009;Camarões;Q134691656;Second German expedition against the Nso' (1906);Q2659056;guerra colonial;participant;1906;1906;;Q179848;Partilha de África;Q2533580;Kumbo;;;;Cameroon;Second German expedition against the Nso' (1906);colonial war;Scramble for Africa;Kumbo;
CMR;Q1009;Camarões;Q134691656;Second German expedition against the Nso' (1906);Q2659056;guerra colonial;location;1906;1906;;Q179848;Partilha de África;Q2533580;Kumbo;;;;Cameroon;Second German expedition against the Nso' (1906);colonial war;Scramble for Africa;Kumbo;
CMR;Q1009;Camarões;Q136100697;German Expedition against the Bakoko (Adiè) in 1892;Q180684;conflito;participant;1892;1892;;Q179848;Partilha de África;Q668294;Kamerun;;;;Cameroon;German Expedition against the Bakoko (Adiè) in 1892;conflict;Scramble for Africa;Kamerun;
CMR;Q1009;Camarões;Q136416741;Nso' Expedition of 1906;Q582956;expedição punitiva;participant;1906;1906;;Q179848;Partilha de África;Q2533580;Kumbo;;;;Cameroon;Nso' Expedition of 1906;punitive expedition;Scramble for Africa;Kumbo;
CMR;Q1009;Camarões;Q136416741;Nso' Expedition of 1906;Q582956;expedição punitiva;location;1906;1906;;Q179848;Partilha de África;Q2533580;Kumbo;;;;Cameroon;Nso' Expedition of 1906;punitive expedition;Scramble for Africa;Kumbo;
CMR;Q1009;Camarões;Q124021534;Ngolo-German war;Q2659056;guerra colonial;participant;1897;1901;;Q179848;Partilha de África;Q668294;Kamerun;;;;Cameroon;Ngolo-German war;colonial war;Scramble for Africa;Kamerun;
COD;Q974;República Democrática do Congo;Q75756;Segunda Guerra do Congo;Q198;guerra;participant;1998;2003;;Q364610;Guerra Civil no Congo;Q974;República Democrática do Congo;;;;Democratic Republic of the Congo;Second Congo War;war;Congo Civil War;Democratic Republic of the Congo;
COD;Q974;República Democrática do Congo;Q75756;Segunda Guerra do Congo;Q198;guerra;location;1998;2003;;Q364610;Guerra Civil no Congo;Q974;República Democrática do Congo;;;;Democratic Republic of the Congo;Second Congo War;war;Congo Civil War;Democratic Republic of the Congo;
COD;Q974;República Democrática do Congo;Q364610;Guerra Civil no Congo;;;from_battle;1998;2003;;Q364610;Guerra Civil no Congo;;;;;;Democratic Republic of the Congo;Congo Civil War;;Congo Civil War;;
COD;Q974;República Democrática do Congo;Q303801;Insurgência em Uganda;Q198;guerra;participant;1987;;;;;;;;;;Democratic Republic of the Congo;Lord's Resistance Army insurgency;war;;;
COD;Q974;República Democrática do Congo;Q327237;Guerra do Quivu;Q198;guerra;participant;2004;;;Q364610;Guerra Civil no Congo;Q1743993;Kivu;;;;Democratic Republic of the Congo;Kivu conflict;war;Congo Civil War;Kivu;
COD;Q974;República Democrática do Congo;Q327237;Guerra do Quivu;Q198;guerra;location;2004;;;Q364610;Guerra Civil no Congo;Q1743993;Kivu;;;;Democratic Republic of the Congo;Kivu conflict;war;Congo Civil War;Kivu;
COD;Q974;República Democrática do Congo;Q112535922;Crise de 2022 entre República Democrática do Congo e Ruanda;Q350604;armed conflict;participant;2022;;;Q120281523;Relações entre República Democrática do Congo e Ruanda;Q27433;África Central;;;295;Democratic Republic of the Congo;Democratic Republic of the Congo–Rwanda conflict;armed conflict;Democratic Republic of the Congo–Rwanda relations;Central Africa;
COD;Q974;República Democrática do Congo;Q120281523;Relações entre República Democrática do Congo e Ruanda;;;from_battle;2022;;;Q120281523;Relações entre República Democrática do Congo e Ruanda;;;;;;Democratic Republic of the Congo;Democratic Republic of the Congo–Rwanda relations;;Democratic Republic of the Congo–Rwanda relations;;
COD;Q974;República Democrática do Congo;Q838695;Primeira Guerra do Congo;Q198;guerra;participant;1996;1997;;Q364610;Guerra Civil no Congo;Q6500954;Zaire;;;;Democratic Republic of the Congo;First Congo War;war;Congo Civil War;Zaire;
COD;Q974;República Democrática do Congo;Q42410520;First Rwanda War;Q8465;guerra civil;participant;1963;1964;;;;Q1037;Ruanda;;;;Democratic Republic of the Congo;First Rwanda War;civil war;;Rwanda;
COD;Q974;República Democrática do Congo;Q60769870;Kanyarwandan War;Q8465;guerra civil;participant;1963;1966;;Q1773926;Crise do Congo;Q130625;Quivu do Norte;;;;Democratic Republic of the Congo;Kanyarwandan War;civil war;Congo Crisis;North Kivu;
COD;Q974;República Democrática do Congo;Q60769870;Kanyarwandan War;Q8465;guerra civil;location;1963;1966;;Q1773926;Crise do Congo;Q130625;Quivu do Norte;;;;Democratic Republic of the Congo;Kanyarwandan War;civil war;Congo Crisis;North Kivu;
COD;Q974;República Democrática do Congo;Q1773926;Crise do Congo;;;from_battle;1963;1966;;Q1773926;Crise do Congo;;;;;;Democratic Republic of the Congo;Congo Crisis;;Congo Crisis;;
COD;Q974;República Democrática do Congo;Q60847470;Battle of Kisangani;Q178561;batalha;participant;1997;1997;;Q838695;Primeira Guerra do Congo;Q146723;Quissangane;;;;Democratic Republic of the Congo;Battle of Kisangani;battle;First Congo War;Kisangani;
COD;Q974;República Democrática do Congo;Q60847470;Battle of Kisangani;Q178561;batalha;location;1997;1997;;Q838695;Primeira Guerra do Congo;Q146723;Quissangane;;;;Democratic Republic of the Congo;Battle of Kisangani;battle;First Congo War;Kisangani;
COD;Q974;República Democrática do Congo;Q838695;Primeira Guerra do Congo;;;from_battle;1997;1997;;Q838695;Primeira Guerra do Congo;;;;;;Democratic Republic of the Congo;First Congo War;;First Congo War;;
COD;Q974;República Democrática do Congo;Q112628065;Ofensiva do M23;Q831663;campanha militar;participant;2022;;;Q327237;Guerra do Quivu;Q130625;Quivu do Norte;;;;Democratic Republic of the Congo;M23 campaign;military campaign;Kivu conflict;North Kivu;
COD;Q974;República Democrática do Congo;Q112628065;Ofensiva do M23;Q831663;campanha militar;location;2022;;;Q327237;Guerra do Quivu;Q130625;Quivu do Norte;;;;Democratic Republic of the Congo;M23 campaign;military campaign;Kivu conflict;North Kivu;
COD;Q974;República Democrática do Congo;Q327237;Guerra do Quivu;;;from_battle;2022;;;Q327237;Guerra do Quivu;;;;;;Democratic Republic of the Congo;Kivu conflict;;Kivu conflict;;
COD;Q974;República Democrática do Congo;Q127608912;Capture of Lubumbashi;Q178561;batalha;participant;;;1997;Q838695;Primeira Guerra do Congo;Q187593;Lubumbashi;;;;Democratic Republic of the Congo;Capture of Lubumbashi;battle;First Congo War;Lubumbashi;
COD;Q974;República Democrática do Congo;Q127608912;Capture of Lubumbashi;Q178561;batalha;location;;;1997;Q838695;Primeira Guerra do Congo;Q187593;Lubumbashi;;;;Democratic Republic of the Congo;Capture of Lubumbashi;battle;First Congo War;Lubumbashi;
COD;Q974;República Democrática do Congo;Q131920479;Ofensiva de Goma em 2025;Q2001676;ofensiva militar;participant;2025;;2025;Q112628065;Ofensiva do M23;Q204381;Goma;;;100;Democratic Republic of the Congo;2025 Goma offensive;offensive;M23 campaign;Goma;
COD;Q974;República Democrática do Congo;Q131920479;Ofensiva de Goma em 2025;Q2001676;ofensiva militar;location;2025;;2025;Q112628065;Ofensiva do M23;Q204381;Goma;;;100;Democratic Republic of the Congo;2025 Goma offensive;offensive;M23 campaign;Goma;
COD;Q974;República Democrática do Congo;Q112628065;Ofensiva do M23;;;from_battle;2025;;2025;Q112628065;Ofensiva do M23;;;;;;Democratic Republic of the Congo;M23 campaign;;M23 campaign;;
COD;Q974;República Democrática do Congo;Q132369865;Ofensiva de Bucavu em 2025;Q2001676;ofensiva militar;participant;2025;;;Q112628065;Ofensiva do M23;Q488326;Quivu do Sul;;;;Democratic Republic of the Congo;2025 Bukavu offensive;offensive;M23 campaign;South Kivu;
COD;Q974;República Democrática do Congo;Q132369865;Ofensiva de Bucavu em 2025;Q2001676;ofensiva militar;location;2025;;;Q112628065;Ofensiva do M23;Q488326;Quivu do Sul;;;;Democratic Republic of the Congo;2025 Bukavu offensive;offensive;M23 campaign;South Kivu;
COD;Q974;República Democrática do Congo;Q2745406;Segunda Guerra de Shaba;Q198;guerra;participant;;;1978;Q12055176;Guerra Civil Angolana;Q217242;Catanga;;;;Democratic Republic of the Congo;Shaba II;war;Angolan Civil War;Katanga Province;
COD;Q974;República Democrática do Congo;Q2745406;Segunda Guerra de Shaba;Q198;guerra;location;;;1978;Q12055176;Guerra Civil Angolana;Q217242;Catanga;;;;Democratic Republic of the Congo;Shaba II;war;Angolan Civil War;Katanga Province;
COD;Q974;República Democrática do Congo;Q12055176;Guerra Civil Angolana;;;from_battle;;;1978;Q12055176;Guerra Civil Angolana;;;;;;Democratic Republic of the Congo;Angolan Civil War;;Angolan Civil War;;
COD;Q974;República Democrática do Congo;Q104849323;Ofensiva de Mocímboa da Praia;Q178561;batalha;participant;2020;2020;;;;Q1362117;Mocímboa da Praia;;;;Democratic Republic of the Congo;Mocímboa da Praia offensive;battle;;Mocímboa da Praia;
COD;Q974;República Democrática do Congo;Q125293494;Battle of Mocímboa da Praia;Q178561;batalha;participant;;;2020;Q47499139;Insurreição islâmica em Moçambique;Q1362117;Mocímboa da Praia;;;;Democratic Republic of the Congo;Battle of Mocímboa da Praia;battle;Islamist insurgency in Mozambique;Mocímboa da Praia;
COD;Q974;República Democrática do Congo;Q47499139;Insurreição islâmica em Moçambique;;;from_battle;;;2020;Q47499139;Insurreição islâmica em Moçambique;;;;;;Democratic Republic of the Congo;Islamist insurgency in Mozambique;;Islamist insurgency in Mozambique;;
COG;Q971;República do Congo;Q1021172;Guerra Civil na República do Congo;Q8465;guerra civil;participant;1997;1999;1999;;;Q971;República do Congo;;;;Republic of the Congo;Republic of the Congo civil war;civil war;;Republic of the Congo;
COG;Q971;República do Congo;Q1021172;Guerra Civil na República do Congo;Q8465;guerra civil;location;1997;1999;1999;;;Q971;República do Congo;;;;Republic of the Congo;Republic of the Congo civil war;civil war;;Republic of the Congo;
COL;Q739;Colômbia;Q492671;Batalha de Triangle Hill;Q178561;batalha;participant;1952;1952;;Q8663;Guerra da Coreia;;;;;;Colombia;Battle of Triangle Hill;battle;Korean War;;
COL;Q739;Colômbia;Q8663;Guerra da Coreia;;;from_battle;1952;1952;;Q8663;Guerra da Coreia;;;;;;Colombia;Korean War;;Korean War;;
COL;Q739;Colômbia;Q1402751;Batalha de Pichincha;Q178561;batalha;participant;;;1822;Q1123201;guerras de independência na América espanhola;Q742216;Vulcão Pichincha;;;;Colombia;Battle of Pichincha;battle;Spanish American wars of independence;Pichincha Volcano;
COL;Q739;Colômbia;Q1123201;guerras de independência na América espanhola;;;from_battle;;;1822;Q1123201;guerras de independência na América espanhola;;;;;;Colombia;Spanish American wars of independence;;Spanish American wars of independence;;
COL;Q739;Colômbia;Q4871937;Battle of Old Baldy;Q178561;batalha;participant;1952;1953;;Q8663;Guerra da Coreia;;;;;;Colombia;Battle of Old Baldy;battle;Korean War;;
COL;Q739;Colômbia;Q8663;Guerra da Coreia;Q198;guerra;participant;1950;1953;;Q8683;Guerra Fria;Q52052;Estreito da Coreia;;;;Colombia;Korean War;war;Cold War;Korea Strait;
COL;Q739;Colômbia;Q8683;Guerra Fria;;;from_battle;1950;1953;;Q8683;Guerra Fria;;;;;;Colombia;Cold War;;Cold War;;
COL;Q739;Colômbia;Q185407;La Violencia;Q8465;guerra civil;participant;1949;1958;1949;;;Q739;Colômbia;;;200000;Colombia;La Violencia;civil war;;Colombia;
COL;Q739;Colômbia;Q185407;La Violencia;Q8465;guerra civil;location;1949;1958;1949;;;Q739;Colômbia;;;200000;Colombia;La Violencia;civil war;;Colombia;
