iso3,country,site,site_qid,type,year,lat,lon
ESP,Espanha,Medina Azhara,Q211252,cidade,2003,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,cidade,2018,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,cidade,1931,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,cidade,1996,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,cidade,1998,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,cidade,1923,37.886080468889,-4.8677854722573
ESP,Espanha,"Renaissance facade of the Colegio Mayor de San Ildefonso, University of Alcalá",Q110524059,edifício,1998,40.482921154138,-3.3631014954405
ESP,Espanha,Courtyard of Santo Tomás de Villanueva (University of Alcalá),Q118371878,edifício,,40.482617,-3.362955
ESP,Espanha,Chapel of Saint Michael the Archangel (La Seo of Zaragoza),Q49787421,capela,1986,41.655124,-0.875679
ESP,Espanha,Palacio de la Aljafería,Q1354033,castelo,1986,41.65649,-0.89708
ESP,Espanha,Palacio de la Aljafería,Q1354033,castelo,1931,41.65649,-0.89708
ESP,Espanha,Palacio de la Aljafería,Q1354033,palácio,1986,41.65649,-0.89708
ESP,Espanha,Palacio de la Aljafería,Q1354033,palácio,1931,41.65649,-0.89708
ESP,Espanha,"Walls of Ávila, Puerta del Puente",Q132892668,porta da cidade,,40.657448,-4.707331
ESP,Espanha,"Walls of Ávila, Puerta de La Santa",Q132892788,porta da cidade,,40.654906,-4.702987
ESP,Espanha,"Walls of Ávila, Puerta del Mariscal",Q132892973,porta da cidade,,40.658434,-4.699323
ESP,Espanha,"Walls of Ávila, Puerta de la Mala Ventura",Q133040487,porta da cidade,,40.655604,-4.705308
ESP,Espanha,"Roman Basilica of Santa Eulalia, Mérida",Q98824936,ruína,,38.920352777778,-6.3417611111111
ESP,Espanha,Mosteiro Real de Santa Maria de Guadalupe,Q750248,mosteiro,1993,39.452777777778,-5.3275
ESP,Espanha,Mosteiro Real de Santa Maria de Guadalupe,Q750248,mosteiro,1879,39.452777777778,-5.3275
ESP,Espanha,Monasteries of San Millán de la Cogolla,Q2284354,mosteiro,1997,42.325833333333,-2.86505
ESP,Espanha,Torre de Hércules,Q245151,farol,2013,43.385833333333,-8.4063888888889
ESP,Espanha,Torre de Hércules,Q245151,farol,2009,43.385833333333,-8.4063888888889
ESP,Espanha,Torre de Hércules,Q245151,farol,1931,43.385833333333,-8.4063888888889
ESP,Espanha,"Campus de Alcalá de Henares, University of Alcalá",Q127413732,câmpus,1998,40.48290298136,-3.363085438823
ESP,Espanha,Basilica of Our Lady of Guadalupe,Q133141219,igreja da abadia,,39.452460989354,-5.3273096681364
ESP,Espanha,Catalan Romanesque Churches of the Vall de Boí,Q1091515,igreja,2000,42.50472222,0.80361111
ESP,Espanha,San Pedro Church,Q5911123,igreja,1986,40.342555555556,-1.1063333333333
ESP,Espanha,San Pedro Church,Q5911123,igreja,1931,40.342555555556,-1.1063333333333
ESP,Espanha,Old City of Salamanca,Q12156631,área protegida,1988,40.96525,-5.6645
ESP,Espanha,Old Town of Segovia and its Aqueduct,Q15728389,área protegida,1985,40.94847222,-4.11675
ESP,Espanha,Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain,Q39081159,caminho de peregrinos,1993,43.335,-6.414722
ESP,Espanha,Basilica of Our Lady of Guadalupe,Q133141219,basílica menor,,39.452460989354,-5.3273096681364
ESP,Espanha,Parque Nacional de Doñana,Q463141,parque nacional,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,parque nacional,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,parque nacional,1994,37.02,-6.44
ESP,Espanha,Parque Nacional de Garajonay,Q464942,parque nacional,1986,28.12625,-17.23722222
ESP,Espanha,Parque Nacional do Teide,Q715124,parque nacional,2007,28.276455062377,-16.642669190571
ESP,Espanha,Parque Nacional de Doñana,Q463141,reserva da biosfera,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,reserva da biosfera,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,reserva da biosfera,1994,37.02,-6.44
ESP,Espanha,Sítios de arte rupestre pré-histórica do Vale do Coa e de Siega Verde,Q39258498,petróglifo,2010,40.6975,-6.66111
ESP,Espanha,Torre de Hércules,Q245151,torre fortificada,2013,43.385833333333,-8.4063888888889
ESP,Espanha,Torre de Hércules,Q245151,torre fortificada,2009,43.385833333333,-8.4063888888889
ESP,Espanha,Torre de Hércules,Q245151,torre fortificada,1931,43.385833333333,-8.4063888888889
ESP,Espanha,Monte Perdido Massif,Q8554028,cordilheira,1997,42.671002,0.030877
ESP,Espanha,Antequera Dolmens Site,Q97633694,túmulo,2016,37.023333333333,-4.5480555555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,túmulo,1931,37.023333333333,-4.5480555555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,túmulo,1923,37.023333333333,-4.5480555555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,túmulo,2009,37.023333333333,-4.5480555555556
ESP,Espanha,"Roman Basilica of Santa Eulalia, Mérida",Q98824936,basílica,,38.920352777778,-6.3417611111111
ESP,Espanha,Apse of La Seo,Q6172516,abside,1986,41.654838055556,-0.87549805555556
ESP,Espanha,Catedral de Lugo,Q2942708,basílica menor,1993,43.0092,-7.5583
ESP,Espanha,Catedral de Lugo,Q2942708,basílica menor,1931,43.0092,-7.5583
ESP,Espanha,Templo Expiatório da Sagrada Família,Q48435,basílica menor,1969,41.40369,2.17433
ESP,Espanha,Old City of Salamanca,Q12156631,espaço urbano,1988,40.96525,-5.6645
ESP,Espanha,Cidade Histórica de Toledo,Q17255635,espaço urbano,1940,39.856901,-4.024613
ESP,Espanha,Cidade Histórica de Toledo,Q17255635,espaço urbano,1986,39.856901,-4.024613
ESP,Espanha,"Renaissance facade of the Colegio Mayor de San Ildefonso, University of Alcalá",Q110524059,fachada,1998,40.482921154138,-3.3631014954405
ESP,Espanha,Medina Azhara,Q211252,sítio arqueológico,2003,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,sítio arqueológico,2018,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,sítio arqueológico,1931,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,sítio arqueológico,1996,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,sítio arqueológico,1998,37.886080468889,-4.8677854722573
ESP,Espanha,Medina Azhara,Q211252,sítio arqueológico,1923,37.886080468889,-4.8677854722573
ESP,Espanha,Las Médulas,Q696803,sítio arqueológico,1997,42.458699,-6.759002
ESP,Espanha,Las Médulas,Q696803,sítio arqueológico,1931,42.458699,-6.759002
ESP,Espanha,Caverna de Altamira e arte rupestre paleolítica do norte da Espanha,Q899302,sítio arqueológico,1985,43.3825,-4.11611111
ESP,Espanha,Tarraco,Q1501940,sítio arqueológico,,41.116477777778,1.2552305555556
ESP,Espanha,Catedral de São Salvador de Saragoça,Q2196869,atração turística,1931,41.65456,-0.87585
ESP,Espanha,"Alhambra, Generalife e Albaicín, Granada",Q9603543,complexo de edifícios,1984,37.176666666667,-3.5944444444444
ESP,Espanha,Archaeological Ensemble of Mérida,Q15233334,sítio arqueológico,1993,38.91597,-6.33869
ESP,Espanha,Archaeological Ensemble of Mérida,Q15233334,sítio arqueológico,1973,38.91597,-6.33869
ESP,Espanha,Risco Caido,Q55495511,sítio arqueológico,2019,28.043558333333,-15.661255555556
ESP,Espanha,Risco Caido,Q55495511,sítio arqueológico,2017,28.043558333333,-15.661255555556
ESP,Espanha,Risco Caido,Q55495511,sítio arqueológico,2016,28.043558333333,-15.661255555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,sítio arqueológico,2016,37.023333333333,-4.5480555555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,sítio arqueológico,1931,37.023333333333,-4.5480555555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,sítio arqueológico,1923,37.023333333333,-4.5480555555556
ESP,Espanha,Antequera Dolmens Site,Q97633694,sítio arqueológico,2009,37.023333333333,-4.5480555555556
ESP,Espanha,"Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences",Q107675480,catálogo,,40.414139,-3.686528
ESP,Espanha,Salamanca City,Q116442617,cidade grande,,40.96882,-5.66388
ESP,Espanha,Tower of Iglesia de San Salvador,Q3896939,torre sineira,1911,40.342,-1.10805
ESP,Espanha,Tower of Iglesia de San Salvador,Q3896939,torre sineira,1986,40.342,-1.10805
ESP,Espanha,Torre de San Martín,Q7826989,torre sineira,1986,40.3443,-1.10933
ESP,Espanha,Torre de San Martín,Q7826989,torre sineira,1911,40.3443,-1.10933
ESP,Espanha,Florestas primárias de faias dos Cárpatos e de outras regiões da Europa,Q156011,área protegida,2007,49.0,15.0
ESP,Espanha,Parque Nacional de Doñana,Q463141,área protegida,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,área protegida,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,área protegida,1994,37.02,-6.44
ESP,Espanha,Parque Nacional de Garajonay,Q464942,área protegida,1986,28.12625,-17.23722222
ESP,Espanha,Parque Nacional do Teide,Q715124,área protegida,2007,28.276455062377,-16.642669190571
ESP,Espanha,Alcázar de Segóvia,Q557337,alcázar,1985,40.9525,-4.1325
ESP,Espanha,Alcázar de Segóvia,Q557337,alcázar,1931,40.9525,-4.1325
ESP,Espanha,Paisagem cultural de Aranjuez,Q6057341,paisagem cultural,2001,40.0364,-3.60934
ESP,Espanha,Parque Nacional de Doñana,Q463141,parque nacional da Espanha,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,parque nacional da Espanha,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,parque nacional da Espanha,1994,37.02,-6.44
ESP,Espanha,Parque Nacional de Garajonay,Q464942,parque nacional da Espanha,1986,28.12625,-17.23722222
ESP,Espanha,Parque Nacional do Teide,Q715124,parque nacional da Espanha,2007,28.276455062377,-16.642669190571
ESP,Espanha,Mesquita-Catedral de Córdova,Q33200,mesquita congregacional,1882,37.878865429277,-4.7793416346139
ESP,Espanha,Cidade Antiga de Cáceres,Q9757828,centro histórico,1986,39.47416667,-6.37
ESP,Espanha,Catedral de São Salvador de Saragoça,Q2196869,Monumentos do patrimônio histórico da Espanha,1931,41.65456,-0.87585
ESP,Espanha,Tower of Iglesia de San Salvador,Q3896939,Monumentos do patrimônio histórico da Espanha,1911,40.342,-1.10805
ESP,Espanha,Tower of Iglesia de San Salvador,Q3896939,Monumentos do patrimônio histórico da Espanha,1986,40.342,-1.10805
ESP,Espanha,Collegiate church of Santa María,Q3897006,Monumentos do patrimônio histórico da Espanha,1986,41.354056,-1.645056
ESP,Espanha,Church of St. Thecla,Q5912026,Monumentos do patrimônio histórico da Espanha,1986,41.432972222222,-1.7358055555556
ESP,Espanha,Torre de San Martín,Q7826989,Monumentos do patrimônio histórico da Espanha,1986,40.3443,-1.10933
ESP,Espanha,Torre de San Martín,Q7826989,Monumentos do patrimônio histórico da Espanha,1911,40.3443,-1.10933
ESP,Espanha,"Roman Basilica of Santa Eulalia, Mérida",Q98824936,martyrium (arquitetura),,38.920352777778,-6.3417611111111
ESP,Espanha,Salamanca City,Q116442617,povoamento humano,,40.96882,-5.66388
ESP,Espanha,University and Historic Precinct of Alcalá de Henares,Q47531644,cidade universitária,1998,40.482925,-3.363131
ESP,Espanha,Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain,Q39081159,itinerário,1993,43.335,-6.414722
ESP,Espanha,Parque Nacional de Doñana,Q463141,Sítio de importância comunitária,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,Sítio de importância comunitária,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,Sítio de importância comunitária,1994,37.02,-6.44
ESP,Espanha,Las Médulas,Q696803,mina,1997,42.458699,-6.759002
ESP,Espanha,Las Médulas,Q696803,mina,1931,42.458699,-6.759002
ESP,Espanha,Tarraco,Q1501940,colónia romana,,41.116477777778,1.2552305555556
ESP,Espanha,Lantern of La Seo,Q5769353,zimbório,1986,41.654838,-0.875498
ESP,Espanha,Risco Caido,Q55495511,paisagem cultural,2019,28.043558333333,-15.661255555556
ESP,Espanha,Risco Caido,Q55495511,paisagem cultural,2017,28.043558333333,-15.661255555556
ESP,Espanha,Risco Caido,Q55495511,paisagem cultural,2016,28.043558333333,-15.661255555556
ESP,Espanha,Cultural Landscape of the Serra de Tramuntana,Q64860434,paisagem cultural,1996,39.73083,2.69472
ESP,Espanha,Cultural Landscape of the Serra de Tramuntana,Q64860434,paisagem cultural,2011,39.73083,2.69472
ESP,Espanha,"Paseo del Prado and Buen Retiro, a landscape of Arts and Sciences",Q107675480,paisagem cultural,,40.414139,-3.686528
ESP,Espanha,Obras de Antoni Gaudí,Q921745,conjunto de edifícios,1984,41.363828,2.027819
ESP,Espanha,Obras de Antoni Gaudí,Q921745,conjunto de edifícios,1984,41.4,2.15
ESP,Espanha,Catalan Romanesque Churches of the Vall de Boí,Q1091515,conjunto de edifícios,2000,42.50472222,0.80361111
ESP,Espanha,"Alhambra, Generalife e Albaicín, Granada",Q9603543,conjunto de edifícios,1984,37.176666666667,-3.5944444444444
ESP,Espanha,"Catedral, Alcazar e Arquivo das Índias em Sevilha",Q9709444,conjunto de edifícios,1987,37.38384,-5.99155
ESP,Espanha,Old City of Salamanca,Q12156631,centro histórico,1988,40.96525,-5.6645
ESP,Espanha,old town of Santiago de Compostela,Q12386144,centro histórico,1985,42.88076,-8.54468
ESP,Espanha,Historic Walled Town of Cuenca,Q15965460,centro histórico,1996,40.0766,-2.13175
ESP,Espanha,Cidade Histórica de Toledo,Q17255635,centro histórico,1940,39.856901,-4.024613
ESP,Espanha,Cidade Histórica de Toledo,Q17255635,centro histórico,1986,39.856901,-4.024613
ESP,Espanha,Cidade Antiga de Cáceres,Q9757828,Conjunto Histórico-Artístico,1986,39.47416667,-6.37
ESP,Espanha,Archaeological Ensemble of Mérida,Q15233334,Conjunto Histórico-Artístico,1993,38.91597,-6.33869
ESP,Espanha,Archaeological Ensemble of Mérida,Q15233334,Conjunto Histórico-Artístico,1973,38.91597,-6.33869
ESP,Espanha,Cidade Histórica de Toledo,Q17255635,Conjunto Histórico-Artístico,1940,39.856901,-4.024613
ESP,Espanha,Cidade Histórica de Toledo,Q17255635,Conjunto Histórico-Artístico,1986,39.856901,-4.024613
ESP,Espanha,Trepucó,Q43109399,monumento,1931,39.87394,4.26553
ESP,Espanha,"Campus de Alcalá de Henares, University of Alcalá",Q127413732,Conjunto Histórico-Artístico,1998,40.48290298136,-3.363085438823
ESP,Espanha,Monuments of Oviedo and the Kingdom of the Asturias,Q10588848,conjunto de estruturas ou edifícios,1985,43.37888889,-5.86583333
ESP,Espanha,"Ibiza, Biodiversity and Culture",Q11918155,conjunto de estruturas ou edifícios,1999,38.91113889,1.435194444
ESP,Espanha,Old Town of Segovia and its Aqueduct,Q15728389,conjunto de estruturas ou edifícios,1985,40.94847222,-4.11675
ESP,Espanha,Renaissance Monumental Ensembles of Úbeda and Baeza,Q15831671,conjunto de estruturas ou edifícios,2003,38.01131,-3.37122
ESP,Espanha,Antiga cidade de Ávila com suas igrejas extra-muros,Q15839120,conjunto de estruturas ou edifícios,1985,40.656388888889,-4.7001111111111
ESP,Espanha,Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain,Q39081159,conjunto de estruturas ou edifícios,1993,43.335,-6.414722
ESP,Espanha,Mudejar Architecture of Aragon,Q64861487,conjunto de estruturas ou edifícios,1986,40.34389,-1.10722
ESP,Espanha,"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",Q64955212,conjunto de estruturas ou edifícios,1997,41.38778,2.175
ESP,Espanha,Talayotic Culture of Minorca,Q64990632,conjunto de estruturas ou edifícios,2023,39.9975,3.9088888888889
ESP,Espanha,Talayotic Culture of Minorca,Q64990632,conjunto de estruturas ou edifícios,2013,39.9975,3.9088888888889
ESP,Espanha,Palmeiral de Elche,Q930784,jardim,1943,38.269444444444,-0.69833333333333
ESP,Espanha,Palmeiral de Elche,Q930784,jardim,1943,38.264444444444,-0.69083333333333
ESP,Espanha,Palmeiral de Elche,Q930784,jardim,2000,38.269444444444,-0.69833333333333
ESP,Espanha,Palmeiral de Elche,Q930784,jardim,2000,38.264444444444,-0.69083333333333
ESP,Espanha,Church of St. Thecla,Q5912026,igreja fortificada,1986,41.432972222222,-1.7358055555556
ESP,Espanha,San Cristóbal de La Laguna,Q54898,município de Espanha,1999,28.485277777778,-16.316666666667
ESP,Espanha,Chapel of Saint Michael the Archangel (La Seo of Zaragoza),Q49787421,Igreja paroquial católica,1986,41.655124,-0.875679
ESP,Espanha,Basilica of Our Lady of Guadalupe,Q133141219,Igreja paroquial católica,,39.452460989354,-5.3273096681364
ESP,Espanha,Santa Maria de Teruel,Q513893,catedral católica,1931,40.3439,-1.10722
ESP,Espanha,Santa Maria de Teruel,Q513893,catedral católica,1986,40.3439,-1.10722
ESP,Espanha,Catedral de Burgos,Q744420,catedral católica,1885,42.340805555556,-3.7044722222222
ESP,Espanha,Catedral de Burgos,Q744420,catedral católica,1984,42.340805555556,-3.7044722222222
ESP,Espanha,Catedral de São Salvador de Saragoça,Q2196869,catedral católica,1931,41.65456,-0.87585
ESP,Espanha,Catedral de Lugo,Q2942708,catedral católica,1993,43.0092,-7.5583
ESP,Espanha,Catedral de Lugo,Q2942708,catedral católica,1931,43.0092,-7.5583
ESP,Espanha,Mesquita-Catedral de Córdova,Q33200,catedral católica,1882,37.878865429277,-4.7793416346139
ESP,Espanha,Parque Nacional de Doñana,Q463141,sítio Ramsar,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,sítio Ramsar,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,sítio Ramsar,1994,37.02,-6.44
ESP,Espanha,Pyrénées – Mont Perdu World Heritage Site,Q3411434,grupo de áreas protegidas,1997,42.65,0.05
ESP,Espanha,"Ibiza, Biodiversity and Culture",Q11918155,grupo de áreas protegidas,1999,38.91113889,1.435194444
ESP,Espanha,Iglesia parroquial de San Pablo,Q2470882,Igreja paroquial católica,1931,41.656083333333,-0.88611111111111
ESP,Espanha,Iglesia parroquial de San Pablo,Q2470882,Igreja paroquial católica,1986,41.656083333333,-0.88611111111111
ESP,Espanha,Collegiate church of Santa María,Q3897006,Igreja paroquial católica,1986,41.354056,-1.645056
ESP,Espanha,Church of St. Thecla,Q5912026,Igreja paroquial católica,1986,41.432972222222,-1.7358055555556
ESP,Espanha,Parque Nacional de Doñana,Q463141,Zona de Protecção Especial,2007,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,Zona de Protecção Especial,1982,37.02,-6.44
ESP,Espanha,Parque Nacional de Doñana,Q463141,Zona de Protecção Especial,1994,37.02,-6.44
ESP,Espanha,Pyrénées – Mont Perdu World Heritage Site,Q3411434,Áreas protegidas da França,1997,42.65,0.05
ESP,Espanha,Colegio Mayor de San Ildefonso,Q5142854,colégio maior,1914,40.482855,-3.363075
ESP,Espanha,Colegio Mayor de San Ildefonso,Q5142854,colégio maior,1998,40.482855,-3.363075
ESP,Espanha,Tarraco,Q1501940,cidade portuária,,41.116477777778,1.2552305555556
ESP,Espanha,Valmayor V,Q56702873,gruta com arte pré-histórica,1998,41.3065,0.1559
ESP,Espanha,Valmayor V,Q56702873,gruta com arte pré-histórica,1998,41.3065,0.1559
ESP,Espanha,Archaeological Ensemble of Tárraco,Q3119914,conjunto de estruturas ou edifícios,2000,41.11472222,1.259305556
ESP,Espanha,Património do mercúrio. Almadén e Idrija,Q3370031,conjunto de estruturas ou edifícios,2012,45.97,13.947
ESP,Espanha,Património do mercúrio. Almadén e Idrija,Q3370031,conjunto de estruturas ou edifícios,2012,46.008,14.031
ESP,Espanha,Património do mercúrio. Almadén e Idrija,Q3370031,conjunto de estruturas ou edifícios,2012,46.003888888889,14.026666666667
ESP,Espanha,Património do mercúrio. Almadén e Idrija,Q3370031,conjunto de estruturas ou edifícios,2012,38.775,-4.8297222222222
